params,mean_concordance,std_concordance,split0_c_index,split1_c_index,split2_c_index,split3_c_index,split4_c_index,split5_c_index,split6_c_index,split7_c_index,split8_c_index
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 32, 'hidden4': 32, 'lr': 0.0005, 'weight_decay': 1e-05}",0.5837533375738205,0.175732206953474,0.6174496644295302,0.46621621621621623,0.5214285714285715,0.7605633802816901,0.7092198581560284,0.2662337662337662,0.63125,0.8671328671328671,0.4142857142857143
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.70421452134561,0.08975527607405562,0.7583892617449665,0.4797297297297297,0.7285714285714285,0.7323943661971831,0.6524822695035462,0.7467532467532467,0.7,0.8181818181818182,0.7214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.6713478713720814,0.12396248438239252,0.7516778523489933,0.5540540540540541,0.6214285714285714,0.6971830985915493,0.574468085106383,0.7142857142857143,0.4625,0.8951048951048951,0.7714285714285715
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.6958701098707369,0.10736051219721267,0.44966442953020136,0.6283783783783784,0.6928571428571428,0.823943661971831,0.7588652482269503,0.7857142857142857,0.78125,0.6993006993006993,0.6428571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 16, 'lr': 0.001, 'weight_decay': 1e-05}",0.6843796943029816,0.08253504590004769,0.6308724832214765,0.8243243243243243,0.65,0.647887323943662,0.7304964539007093,0.7077922077922078,0.5125,0.7412587412587412,0.7142857142857143
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 16, 'lr': 0.0005, 'weight_decay': 0.0001}",0.704102221329295,0.09407114869682294,0.6845637583892618,0.5135135135135135,0.6142857142857143,0.7535211267605634,0.6808510638297872,0.7694805194805194,0.725,0.8671328671328671,0.7285714285714285
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 16, 'lr': 0.0005, 'weight_decay': 1e-05}",0.6477189129143497,0.09876529405401188,0.4966442953020134,0.6891891891891891,0.6071428571428571,0.5070422535211268,0.75177304964539,0.6818181818181818,0.65625,0.8181818181818182,0.6214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 32, 'lr': 0.01, 'weight_decay': 0.0001}",0.6461451164953613,0.12619007639930382,0.7181208053691275,0.5067567567567568,0.45714285714285713,0.7323943661971831,0.7659574468085106,0.7402597402597403,0.46875,0.7902097902097902,0.6357142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 32, 'lr': 0.01, 'weight_decay': 1e-05}",0.7194368949875267,0.1135986008641359,0.7046979865771812,0.722972972972973,0.6857142857142857,0.8450704225352113,0.7588652482269503,0.7857142857142857,0.66875,0.8531468531468531,0.45
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 32, 'lr': 0.001, 'weight_decay': 0.0001}",0.6600567988083751,0.10037109281483442,0.6308724832214765,0.6283783783783784,0.65,0.5140845070422535,0.6950354609929078,0.7922077922077922,0.6125,0.8531468531468531,0.5642857142857143
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 32, 'lr': 0.001, 'weight_decay': 1e-05}",0.6645997256464752,0.09394891163420904,0.5436241610738255,0.7432432432432432,0.5357142857142857,0.6408450704225352,0.7375886524822695,0.8051948051948052,0.5625,0.7412587412587412,0.6714285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 32, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6598614700772756,0.12810922093973998,0.6040268456375839,0.581081081081081,0.7,0.8309859154929577,0.6170212765957447,0.4155844155844156,0.59375,0.8391608391608392,0.7571428571428571
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 128, 'hidden2': 128, 'hidden3': 64, 'hidden4': 32, 'lr': 0.0005, 'weight_decay': 1e-05}",0.6253874877158434,0.1661650694747984,0.6510067114093959,0.3716216216216216,0.36428571428571427,0.7183098591549296,0.6950354609929078,0.8116883116883117,0.50625,0.8531468531468531,0.6571428571428571
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.7141906241506789,0.12710757535541353,0.38926174496644295,0.6418918918918919,0.7642857142857142,0.7323943661971831,0.7446808510638298,0.7532467532467533,0.75625,0.8671328671328671,0.7785714285714286
