mean_concordance,std_concordance,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.46416998011779553,0.030943417750502994,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.4729241877256318,0.46904761904761905,0.4046242774566474,0.49373433583959897,0.4805194805194805
0.44296512612566774,0.11979835259098995,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.38267148014440433,0.29523809523809524,0.5433526011560693,0.37343358395989973,0.6201298701298701
0.5875983583788974,0.06346232072591067,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.6750902527075813,0.5142857142857142,0.5144508670520231,0.6140350877192983,0.6201298701298701
0.5103434185551904,0.07818643128381558,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.49458483754512633,0.4666666666666667,0.653179190751445,0.42105263157894735,0.5162337662337663
0.57587960954896,0.07146432945632031,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.5487364620938628,0.680952380952381,0.630057803468208,0.4774436090225564,0.5422077922077922
0.4232646341224934,0.14492031629761432,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.3971119133574007,0.3976190476190476,0.1791907514450867,0.5839598997493735,0.5584415584415584
0.4608155500801951,0.07936294520021082,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.37184115523465705,0.5047619047619047,0.3583815028901734,0.5463659147869674,0.5227272727272727
0.5475387156167146,0.11691542434320042,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.631768953068592,0.5,0.6820809248554913,0.5764411027568922,0.3474025974025974
0.43092160547765657,0.03768855095960106,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.47653429602888087,0.3952380952380952,0.4393063583815029,0.46365914786967416,0.37987012987012986
0.38891887274847603,0.08214422444555088,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.5054151624548736,0.4095238095238095,0.24855491329479767,0.39473684210526316,0.38636363636363635
0.4526897235063087,0.11435730856801005,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.4548736462093863,0.530952380952381,0.44508670520231214,0.24812030075187969,0.5844155844155844
